* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:25:46 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\SymbiontTradeoff_Exp_07.22\bc_symtrad1.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-05 17:39:12 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
49	E1	false	T1-02	D	UNKNOWN	FAM	NFQ-MGB	30.375	31.074	0.989								false	0.010	true	3	29	Amp		Y	N	N
50	E2	false	T1-02	C	UNKNOWN	VIC	NFQ-MGB	31.305	31.543	0.337								false	0.010	true	3	31	Amp		N	N	N
50	E2	false	T1-02	D	UNKNOWN	FAM	NFQ-MGB	31.773	31.074	0.989								false	0.010	true	3	29	Amp		Y	N	N
51	E3	false	T2-04	C	UNKNOWN	VIC	NFQ-MGB	38.081	38.081									false	0.010	true	3	35	Inconclusive		N	N	N
51	E3	false	T2-04	D	UNKNOWN	FAM	NFQ-MGB	30.440	30.342	0.138								false	0.010	true	3	30	Amp		N	N	N
52	E4	false	T2-04	C	UNKNOWN	VIC	NFQ-MGB	Undetermined	38.081									false	0.010	true	3	39	No Amp		N	Y	Y
52	E4	false	T2-04	D	UNKNOWN	FAM	NFQ-MGB	30.245	30.342	0.138								false	0.010	true	3	29	Amp		N	N	N
53	E5	false	T2-06	C	UNKNOWN	VIC	NFQ-MGB	37.270	35.438	2.590								false	0.010	true	3	35	Inconclusive		Y	N	N
53	E5	false	T2-06	D	UNKNOWN	FAM	NFQ-MGB	33.629	33.629									false	0.010	true	3	32	Amp		N	N	N
54	E6	false	T2-06	C	UNKNOWN	VIC	NFQ-MGB	33.607	35.438	2.590								false	0.010	true	3	32	Amp		Y	N	N
54	E6	false	T2-06	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	33.629									false	0.010	true	3	39	No Amp		N	Y	Y
55	E7	false	T1-08	C	UNKNOWN	VIC	NFQ-MGB	34.244	33.590	0.925								false	0.010	true	3	33	Amp		Y	N	N
55	E7	false	T1-08	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
56	E8	false	T1-08	C	UNKNOWN	VIC	NFQ-MGB	32.936	33.590	0.925								false	0.010	true	3	32	Amp		Y	N	N
56	E8	false	T1-08	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
57	E9	false	T1-10	C	UNKNOWN	VIC	NFQ-MGB	33.815	34.229	0.586								false	0.010	true	3	33	Amp		Y	N	N
